id,author,text,time,parent
40990981,lmm,"Just like &quot;if it&#x27;s stupid and it works, it&#x27;s not stupid&quot;, if you were smart enough to see all the problems in all your past jobs but those companies still went bankrupt, maybe you weren&#x27;t actually the ideal employee you think you are. And if programming interviews are beneath you and only passed by your inferiors but you can&#x27;t pay rent, maybe they&#x27;re not actually so far beneath you.<p>Using your l33t knowledge of AWS to make the query go from 7 seconds to 40ms or the batch job go from 40 hours to 20 minutes is rarely the difference between a successful company and a failure. Executive dysfunction often <i>is</i> that difference, but if all you do is remember it for your snarky blog post then you&#x27;re not giving people a reason to employ you.<p>Wanting companies to be better at sysadminning is good up to a point, but when you focus too much on better database design and AWS cost savings then you&#x27;re the middle stonemason in that McKinsey parable.",1721255785,40986894
40987359,lovich,"I generally like the article but the author seems to have a really inflated view of what jobs are paying. At one point he’s claiming that a stable non tech company like a tractor manufacturer is paying 5k-10k.<p>Even assuming that’s including taxes so divide by two, and constraining to just software employees for that claim. There is no way the average pay is nearly a million a year. The average software engineer in the US is making around 135-150k a year and that average is including all the faang engineers with the top end salary",1721232192,40986894
40987493,kredd,"It really sucks right now, but recent grads and juniors are suffering the most right now, to my understanding. There&#x27;s an over-production of CS grads, as the industry looked very lucrative, so a lot of people decided to go software engineering route.<p>It&#x27;s hard to make a case for start ups to bet on inexperienced people. For mature companies, why pay for 2 juniors, when you can get a senior for 1.5 price, who might do the same work. In the previous years even C-level companies had internship-to-full-time pipelines, but now it looks more scarce. I kind of imagined these tech companies could convince investors about upcoming growth, where they can launch a new products&#x2F;features, which would require new engineers and etc. With higher rates, investors seeking &quot;what&#x27;s hot right now&quot;, and uncertainties in the near future makes it a bit harder (I might be wrong on this note).<p>And all these companies have a massive advantage in terms of hiring, as there are quite a lot of talented people who got laid off in the last couple of years. Most of them are willing to take significant cuts as well. So, why choose an average, when you can shoot your shot and get the best out there?",1721233058,40986894
40987606,Peroni,"Hiring people (mostly engineers) has been my full-time job now for about 15 years and I found myself emphatically agreeing with a lot of Matt&#x27;s criticisms of modern hiring.<p><i>Most tech interviews are as relevant to job performance as if hiring a baker required interviewing them about how electron orbitals bind worked gluten together then rejecting bakers who don’t immediately draw a valid orbital configuration.</i><p>Matt&#x27;s analogy works well for transactional hiring like hiring contractors but doesn&#x27;t really translate well to situations where the mutual expectation is that we&#x27;re going to spend a lot of time working together for at least the next few years. Most companies that are hiring engineers often need teams of people to bake bread. Sometimes those teams are huge and often the bakers in those teams are responsible for granular (pun intended) steps to ensure the bread is the best bread it can be. So, if I want some good bread and I intend to have a team of 40 bakers with individual strengths and disparate responsibilities baking that bread, then soon enough the responsibilities will become so granular that actually, I do need at least one baker capable of drawing a valid orbital configuration. Now that I&#x27;ve found a baker with strong quantum mechanics skills, I now need to figure out if they are going to be a horrible human to work with.<p>This is why referral hiring always has been and still is king. There&#x27;s no greater hiring test than working with someone for a few years before deciding if they are any good at their job.",1721233756,40986894
40993972,asQuirreL,"The comments to this article are on the whole super depressing and haven&#x27;t really matched my experience (again, on the whole), so I wanted to offer some dissenting opinions:<p>I don&#x27;t think it&#x27;s true that interviewers are in general incapable of identifying skills in others that they don&#x27;t have. That would be like me being unable to acknowledge Da Vinci&#x27;s genius because I can only draw stick figures.<p>A lot of these comments make interviews out to be a battle of wits where you are trying to best your interviewer: If you identify a gap in their knowledge, show them up (and that&#x27;s what they are doing with their questions). My approach is that the interviewer is trying to find out what it would be like to have me as a colleague. Bringing up things because you think your colleague won&#x27;t know them and then not explaining them is just obnoxious.<p>There are bad interviews where all these tropes play out. If you went in with a positive mindset and still left with a bad taste, then count yourself lucky because you don&#x27;t want to work there.<p>But it feels like if you go in expecting an idiot interviewer who can&#x27;t see your genius and, even worse, wants to show you how much cleverer they are than you, one way or another you won&#x27;t have a good interview experience, and you&#x27;ll be left convinced that the grapes are sour.",1721295761,40986894
40987469,ivanech,"I found all the napkin math in this befuddling.<p>I’m not sure where these “per day” benchmarks are coming from -— is this supposed to be executive pay or mid-level&#x2F;senior engineer pay? Because $5k - $10k &#x2F; day works out to $1m - $3m &#x2F; yr (depending on if you use 200 working days &#x2F; yr or just 365). Which, yes, happens (esp with good year of stock appreciation) but is not as common as the prose makes it seem.<p>Also these numbers come from companies like this? “These companies aren’t Google or Apple, but rather some tractor company or heavy manufacturing company just churning out results for year.” Seems unlikely! The post says they fly under the radar, but are there any examples? In general, non-tech companies pay software engineers significantly worse bc you’re a cost center<p>And this footnote: “if you do the math using practical inflation and cost of living going up 7% to 13% per year” — if you’re going to claim extraordinary inflation over the last decade like that, please share how you arrived at the number!",1721232888,40986894
40987413,masterj,"There might be some good points buried in this post, but all I get is bitterness without much self-reflection. They seem like they&#x27;d be difficult to work with and would blame you for it.",1721232586,40986894
40991918,twodave,"In my area at least, hiring isn’t slowing so much, but the quality of the average candidate has cratered in the last 5-10 years. My opinion personally on this is that if you can’t find a job building software, you are suffering from some combination of these factors:<p>* Titles be damned, you aren’t actually a very talented engineer. Maybe this isn’t the right job for you.<p>* You’re coming off as a jerk. Ask your friends to be honest with you. Often we are the last ones to recognize our own faults. Either way, somehow you have managed to become a talented software engineer and haven’t made any meaningful connections along the way. Why not?<p>* You don’t speak fluent English. This one isn’t any kind of cultural bias, but if I have to work with you we need to be able to communicate easily.<p>I know I am being a bit over-broad, but I do think much of the current state of our industry is predicated on the fact that there are even more folks faking it than normal. And it’s also probably true that this flooding of the market with noise is detrimental to the people who have the skill and just lack the personal connections to find work.",1721268579,40986894
40987695,yuy910616,"How do you know you&#x27;re not the midwit? To me it seems quite reasonable that author is the one over complicating everything, and in reality coding interviews are just not that bad.<p>[edit: they&#x27;re not that bad in the sense that hiring is a  inherently lossy process of projecting something incredibly complicated, like skills, personality, motivation, and situation into a 45 minute interview where only 1 or 2 dimension can be measured. If you increase the time&#x2F;cost and do hire fast fire fast, then fine, you can get a better interview process, but it&#x27;s not free. Other industries use stamps and certs to do that sorting, also not cost free. Coding interviews, yes we all hate it, but it&#x27;s all a tradeoff.]",1721234296,40986894
40993644,red_admiral,"&gt; A secondary goal of the “behavioral interview” is personality homogenization where companies want to enforce not hiring anybody “too different” from their current mean personality engram. Yet, the tech industry is historically full of weird divergent people doing great things for their own reasons (though, due to just basic population growth over the past 20 years, there are tens of millions more “normie computer people” now offsetting all the smaller pool of original “weird computer people”). When you start enforcing personality bubbles outside of what somebody can do, you’re just doing some sort of weird economic eugenics thing (make programming weird again!).<p>I think that&#x27;s only half the truth. Tech in the &quot;good old days&quot; heavily selected for a particular personality engram, and it still does today, but that engram has shifted.<p>There was a time when, as I&#x27;m told, turning up in a suit to a facebook interview was a big negative, and wearing exactly the right kind of gray t-shirt was a bonus. They were very much filtering for culture, but back then they were filtering for &quot;nerd culture&quot;. Nowadays, they&#x27;re filtering for a different culture - call it &quot;normie computer people&quot; if you like. The amount to which personality bubbles are being enforced hasn&#x27;t varied, just the bubble has shifted.<p>If it&#x27;s true that the weird computer people are better programmers &#x2F; engineers &#x2F; system architects than the normies, there should be an opportunity to beat the market on average here.",1721291728,40986894
40990250,simpaticoder,"<i>&gt;&quot;I didn’t sign up to be a “software servant” to non-technical product teams who just define tasks and priorities for actually capable people to implement every day.&quot;</i><p>This structure is what most enterprise software teams have converged upon. If you&#x27;re facing eviction, it might be wise to consider the upside of swallowing your pride and doing the job within the boundary conditions the market dictates. Do not let perfect be the enemy of good.",1721249638,40986894
40987514,levlaz,"&gt; manage yourself and manage your peers, but you also have an engineering manager and a project manager and the CEO is your skip-level manager and the CEO’s brother is also your skip-level manager too<p>This is hilarious and I’m sad I’ve seen versions of this more than once.<p>Overall I enjoyed most of this article but disagree about the objection to behavioral interviews. I think they’re an important part of the modern hiring process but I will agree that the approach is sometimes done wrong by companies and individual interviewers.<p>its a test of EQ, if a simple question about past conflicts makes you this defensive then its exactly the type of thing it was meant to screen for. I’d encourage OP to put some thought into this part for their own sake. You don’t need to make everyone feel better but if you show up with the attitude that you’re never wrong, then nobody will want to work with you. I know I don’t.",1721233203,40986894
40987314,Matticus_Rex,Wild that explanations of the tech job market like this are still being written without referencing the tax consequences of Section 174 changes.,1721231966,40986894
40987958,ro_bit,"&gt; Now I’ve got nothing to show of my life of work, while other people who just picked a better company to work at 20 years ago and never left have been growing their wealth by a couple million dollars per year every year for almost their entire career, all working as just some rando middle manager at multi-trillion-dollar companies.<p>The authors repeated insistence on incredibly inflated salary numbers makes me question if I&#x27;m on the outside of some inside joke",1721235914,40986894
40987618,cjbgkagh,"This is what crushing of the middle class looks like, the Tech Market is no longer the safe harbor it used to be. This is also what demand destruction looks like.<p>Mathematically we will end up with some sort of wealth tax but that just means it’s in the government’s interest to continue exasperating wealth inequality. A wealth tax won’t save the middle class, it’s more likely to be another nail in the coffin. At least now I no longer have to argue with ‘inflation is good for us’ people.",1721233809,40986894
40988046,analogwzrd,"My pessimistic take on the world at the moment is that at least 50% of jobs in the US fall into Graeber&#x27;s BS jobs category. I saw a map a few years ago that labelled the largest employer in each state. In every state except Arkansas (Walmart), the largest employer was a university or a healthcare company. Education and healthcare policies are controversial because everyone wants those things to be as good as possible, but also because a huge majority of Americans are employed in those industries and our governments pump massive amounts of funding into these bureaucratic structures.<p>We already have UBI, it&#x27;s just the overblown bureaucracies housed by American corporate structures.",1721236368,40986894
40992995,bleakenthusiasm,"I&#x27;m one of those low experience people currently accepting a job that wants you to do so 6 different jobs at a time. I&#x27;d love to be at a company that gives me one job and lets me get good at it, but somehow I can&#x27;t find it. Instead I ended up in this position where I&#x27;m now a &quot;Senior Specialist&quot; who is neither senior (3 years of meaningful experience) nor a specialist (my tasks range from ops work all the way to strategic planning for the next 4 years across 3 different &quot;specialist&quot; topics).<p>I dream of a job where I can be a specialist, actually learn what I&#x27;m working with and focus on one thing for an entire day. But no, I&#x27;m a one-person show (in a team with another &quot;specialist&quot; who singelhandedly manages our entire IAM-structure from user management to integration to strategic planning) and all I can do is try to patch things up with my ideas of how things probably should work and applying more duct tape and prayers.<p>I recently mentioned that I really don&#x27;t feel like specialist is the role I&#x27;m working here and I was asked why I feel the need to have a bigger role. I don&#x27;t &quot;need&quot; it. I AM not a specialist. Never have been and with his job never will be. Also I wonder why the role of director for my team is still vacant after half a year. It&#x27;s a mystery. It must look like such a good opportunity.",1721283996,40986894
40993962,zeroc8,"Well, I guess now it&#x27;s a good time for developers to come up with their own ideas instead of working on somebody else&#x27;s.<p>There is no reason to panic.",1721295669,40986894
40990348,koliber,"The job market is weird. It seems there are more and more candidates on the market. However, whenever I recruit for senior roles, it seems the candidates are less and less skilled.<p>This is highly anecdotal. The job post is the same: sr. java developer. Everyone has 5+ years of experience.<p>I need someone who can:<p>- explain in depth how a HashMap works
- verbally pseudocode a program that solves a problem, where an adequate solution involves loading a file into a HashMap&lt;int, HashSet&lt;string&gt;&gt; and then filtering the results.<p>This is not rocket science. It&#x27;s not trivial, but anyone calling themself a senior programmer should be able to do this. Out of 135 candidates in my last round, 5 performed well on this interview, and 10 more did OK-ish.<p>It seems the candidates mostly have experience with loading data from one data source, doing some transformation with no regard for performance, calling APIs, and storing data into another data source. Using proper data structures or understanding the performance of an algorithm be damned.",1721250316,40986894
40993834,JSavageOne,"Yea the job market is brutal. Being unemployed and getting rejection after rejection is really the most demoralizing thing.<p>Behavioral interviews are actually my least favorite and I have no idea why I&#x27;m not passing them. Either my experience is not good enough, or I&#x27;m not presenting it well enough.<p>Anyways to anyone struggling out there - hang in there. Remember that all it takes is one offer to be employed.",1721293919,40986894
40988771,fallinditch,"The current state of the tech job market, as discussed here, highlights a significant opportunity for grassroots innovation. While we&#x27;re focusing on the challenges, we might be overlooking the potential for creating new, more resilient models of work and business.<p>Consider the rise of digital cooperatives or platform co-ops. These could provide an alternative to the traditional tech company structure, offering workers more control and stability. Imagine a software development co-op where members collectively own the platform and share in its profits, or a data analysis cooperative that serves multiple industries while ensuring fair compensation and work-life balance for its members.<p>Another avenue could be the formation of tech guilds or collectives. These could function as support networks for freelancers and contract workers, providing shared resources, negotiating power, and continuous learning opportunities. This model could be particularly effective in emerging fields like AI ethics or sustainable tech, where collaboration and knowledge-sharing are crucial.<p>We might also see the emergence of &quot;tech for good&quot; startups focusing on solving social and environmental issues. These could attract talent disillusioned with Big Tech and looking for more meaningful work.<p>The key is to leverage the current market disruption to create structures that prioritize worker well-being, sustainable growth, and societal benefit. Instead of waiting for the next big company to hire us, maybe it&#x27;s time we started building the future of work ourselves.<p>What do others think? Are there other innovative models we should be exploring in response to the current market conditions?",1721240447,40986894
40994030,hypersundays,Made my day. Especially the Field Report.,1721296301,40986894
40987446,writeslowly,"This brought up a recent experience of my own with the tech interview process:<p>I have to conduct a lot of coding interviews at my job (I personally think DS&amp;A interviews are kind of stupid, but I get assigned to do them all the time anyway). I recently did one with a senior engineer who seemed like he was sort of blowing off the whole thing, and also forgot almost everything about the language we were running it in. In my feedback, I noted that it was one of the worst DS&amp;A interviews I&#x27;ve ever done, in that everything was a fail on our rubric, but also he seemed more or less competent to me based on our conversation.<p>In the interview debrief, one of our managers also stated (in response to my feedback) he doesn&#x27;t really care about DS&amp;A interviews. And then the hiring manager completely ignored the bad interview feedback because it turned out the candidate was a referral and everyone already knew he could code. So the whole thing (at least the whole coding interview thing) was a waste of time, since literally nobody involved seemed to care what happened in the interview, including me, but I guess if there&#x27;s an interview process everyone feels compelled to follow it",1721232721,40986894
40990365,EchoReflection,"<i>highly</i> recommend the book &quot;Ultralearning&quot; by Scott Young to everyone, especially people looking for a new job&#x2F;to change jobs (yes, I realize if one is looking for a job theoretically one &quot;shouldn&#x27;t&quot; have time for &quot;extra&quot; reading).  Truly an inspirational and empowering read.<p><a href=""https:&#x2F;&#x2F;www.betterworldbooks.com&#x2F;product&#x2F;detail&#x2F;ultralearning-master-hard-skills-outsmart-the-competition-and-accelerate-your-career-9780062852687"" rel=""nofollow"">https:&#x2F;&#x2F;www.betterworldbooks.com&#x2F;product&#x2F;detail&#x2F;ultralearnin...</a><p><a href=""https:&#x2F;&#x2F;www.audible.com&#x2F;pd&#x2F;Ultralearning-Audiobook&#x2F;0062945149"" rel=""nofollow"">https:&#x2F;&#x2F;www.audible.com&#x2F;pd&#x2F;Ultralearning-Audiobook&#x2F;006294514...</a><p><a href=""https:&#x2F;&#x2F;www.betterworldbooks.com&#x2F;product&#x2F;detail&#x2F;summary-analysis-of-ultralearning-master-hard-skills-outsmart-the-competition-and-accelerate-your-9781690927969"" rel=""nofollow"">https:&#x2F;&#x2F;www.betterworldbooks.com&#x2F;product&#x2F;detail&#x2F;summary-anal...</a>",1721250416,40986894
40988552,JohnMakin,"Agree with a lot of this and have seen a lot of similar stuff as a former developer gone cloud infra guy for most of my career now. The core problem, as he gets to in a lot of this, is that if you work on infra, you are seen as a pure cost, and not adding anything to &quot;revenue&quot; or &quot;product&quot; (which is of course false).<p>One of the most common patterns in hiring I see now is so exasperating it drives me to despair sometimes. You&#x27;ll get a HR person or some clueless lead&#x2F;hiring manager and they&#x27;ll ask something like, &quot;do you have experience with $X technology?&quot;<p>Me: &quot;Well, not directly other than in my personal labs, but I&#x27;ve worked with $Y, $Z technologies that do the same thing, and written my own version of this functionality from scratch and pushed it to $repo you can view here&quot;<p>Hiring manager: &quot;So, no $X experience then&quot; *jots something down and you know you just failed the interview&quot;",1721239154,40986894
40987575,65,"It seems the author purposely tried to make this article as long as humanly possible. That&#x27;s not going to make me want to read it more or think you, the author, are very smart because you write a lot of words.<p>Edit your blog post down to a few hundred words and then I&#x27;ll read it.",1721233578,40986894
40990827,Simon_ORourke,"I&#x27;m hiring two senior SWE roles right now, after many many months alternatively cajoling and threatening various VPs in my org. They kinda admitted at the start of the year we were due some headcount after some other engineers left last year... But I digress.<p>Today alone I spent three hours going through resumes generated mostly by ChatGPT to find anyone with even sufficient experience to make it to interview. I spent maybe a minute on each resume at most, checking experience, qualifications and then tech stack familiarity, and I&#x27;m getting maybe one in twenty with something than might hint at a sufficient level.<p>In today&#x27;s job market, at least in my corner of it, if you&#x27;ve got the experience and qualifications you&#x27;re going to stand out. If you&#x27;re coming out of college soon with a few internships then best of luck.",1721254207,40986894
40990992,anthomtb,"<i>Please hire me based on how awesome I think I am, not how awesome you think I am</i>.<p>That summarizes most of his hiring related grievances.<p>From the title and the first couple paragraphs I expected a deep dive into macroeconomics and the tech industry. Rather, its a rambling rehash of the complaints about interviews and hiring which have made the rounds on HN and Reddit over the last 15 years. Credit where its due, his lived experience is enough to make the article thought provoking. Just not educational.",1721255900,40986894
40987631,sam_lowry_,&gt;The “most advanced” people often use simple solutions indistinguishable from people who don’t know what they are doing. Average people are often in the “knows enough to be dangerous” category by over-thinking and over-working and over-processing everything out of lack of more complete experience to discover simpler and cleaner solutions.<p>The article was worth reading just for the above gem.,1721233889,40986894
40992414,levlaz,I wrote some instant reaction comment when I read this earlier today but then I went back and re read the whole thing and now I think the post is one of the best blogs I’ve read this year.<p>This was a proper rant and I’m glad it stirred up so many great discussions. Thanks to Matt.,1721275531,40986894
